"plot_id","subplot","hegyi","rich","ba_sum","ba_sd","ba_mean","cum_height","crown_area_sum","crown_area_mean","crown_area_sd","ba_cov","crown_area_cov"
"TKW_25","S7",3.41461075364398,4,2223.03023158831,486.954914419126,370.505038598051,52.4,741.667193659478,123.611198943246,163.776036686051,131.430038377267,132.492879355734
"TKW_25","S8",2.40872655363494,2,763.611218344803,99.4611837419643,190.902804586201,41,135.40264336972,33.85066084243,21.8562823390223,52.1004308750495,64.5667818444083
"TKW_25","S9",1.60251919192049,2,423.942220638675,157.94448845153,211.971110319337,20.8,120.260166779417,60.1300833897086,51.8040150589266,74.5122711361866,86.1532400066368
"TKW_7","S1",2.37581733166506,2,194.166133955117,23.9894496041046,48.5415334887793,14.9,124.972555759802,31.2431389399505,17.2609766453811,49.4204609536078,55.2472550167152
"TKW_7","S2",2.22996723813406,3,403.113461345374,77.9685830750803,100.778365336344,15.4,184.285825059577,46.0714562648943,34.3552321239269,77.3663899140092,74.5694512593583
"TKW_7","S3",1.78136076200716,2,303.234376906121,114.176537906997,151.61718845306,10.2,183.029187998141,91.5145939990707,56.1136115089402,75.3058007947071,61.3165715508829
"TKW_7","S4",3.19875611255685,3,1037.66019949907,112.249733897311,172.943366583179,27.4,945.619388730528,157.603231455088,101.401724212213,64.905486758478,64.3398763312219
"TKW_7","S5",1.2904588332604,2,204.988920646734,104.963109413991,102.494460323367,9.2,82.9694619813064,41.4847309906532,53.2923808432096,102.408568309776,128.462640519995
"TKW_7","S6",2.22879637321203,1,264.050862534222,37.2535734364579,132.025431267111,9.3,105.337601674866,52.6688008374329,15.3057317219556,28.216967806064,29.0603383380573
"TKW_7","S7",3.19350621549044,2,272.038361855974,57.2089221162877,90.6794539519914,16.6,112.154857733156,37.3849525777185,13.3314253271215,63.0891780034052,35.6598695675945
"TKW_7","S8",3.16069743178365,4,544.595086499791,31.6838727911226,68.0743858124738,30.1,212.214583749991,26.5268229687488,10.8642529127327,46.543016749946,40.9557259289279
"TKW_7","S9",2.47104844058983,2,243.481284634843,70.9343239205513,81.1604282116143,12.4,90.8234436152809,30.2744812050936,26.9086962543727,87.4001351195438,88.8824355802516
"TKW_9","S1",2.74721949376441,2,1210.40852553834,341.209712895584,242.081705107669,28.3,734.347282776614,146.869456555323,156.341463357087,140.948161590248,106.44926931979
"TKW_9","S2",2.00541736021702,2,397.78846179754,127.415966172531,132.596153932513,12.8,128.491139531823,42.8303798439408,33.555288238333,96.0932594148856,78.3445964303771
"TKW_9","S3",2.79023937006151,4,1489.27199743424,369.032296141456,248.211999572374,40,1487.79544888705,247.965908147842,163.595501083491,148.676251259905,65.9749972508123
"TKW_9","S4",1.19523912435718,1,45.3645979178366,NA,45.3645979178366,7.4,770.75834163172,770.75834163172,NA,NA,NA
"TKW_9","S5",4.14874363170705,5,5422.70307936134,503.322596616241,774.671868480192,85,1763.25029275381,251.89289896483,164.428823664193,64.9723601818272,65.2772763106559
"TKW_9","S6",2.66250858097236,1,531.054822162819,41.6695389780754,66.3818527703523,35,681.976933241272,85.247116655159,21.0672776635793,62.7724856102328,24.7131850204395
"TKW_9","S7",2.18994311281711,2,651.330696905504,255.150949349835,217.110232301835,19.8,127.422998029602,42.474332676534,29.1432124655959,117.521383789556,68.613702980428
"TKW_9","S8",2.80093366375347,4,2118.45446613194,531.46303186584,423.690893226387,33.9,608.526497000343,121.705299400069,142.281069952238,125.436501081903,116.906224012919
"TKW_9","S9",3.38443604952604,7,1464.28062787493,206.91519947831,162.697847541659,65.1,618.391097932615,68.7101219925128,46.5460943959105,127.177588766396,67.7427037620201
