"plot_name","subplot","direction","vol","plot_id"
"P7","S2","S",0.106530990664554,"ABG_7"
"P7","S2","W",0.0549591505402976,"ABG_7"
"P7","S3","E",0.0264430222398516,"ABG_7"
"P7","S3","N",0.180409263921735,"ABG_7"
"P7","S3","S",0.0235348609279609,"ABG_7"
"P7","S3","W",0.503968064886263,"ABG_7"
"P7","S4","E",0.0263620997960375,"ABG_7"
"P7","S4","N",0.378059110542018,"ABG_7"
"P7","S4","S",0.139421840920769,"ABG_7"
"P7","S4","W",0.106761890931473,"ABG_7"
"P7","S5","E",0.337308334607203,"ABG_7"
"P7","S5","N",0.510920681699957,"ABG_7"
"P7","S5","S",0.083342278639649,"ABG_7"
"P7","S5","W",0.0997132769150263,"ABG_7"
"P7","S6","E",0.0958328644733945,"ABG_7"
"P7","S6","N",0.345279259809949,"ABG_7"
"P7","S6","S",0.135655535932381,"ABG_7"
"P7","S6","W",0.316089081919004,"ABG_7"
"P7","S7","E",0.0741056596264306,"ABG_7"
"P7","S7","N",0.162053083854822,"ABG_7"
"P7","S7","S",0.226318284310047,"ABG_7"
"P7","S7","W",0.0849968373107991,"ABG_7"
"P7","S8","E",0.28577727512481,"ABG_7"
"P7","S8","N",0.330449480582177,"ABG_7"
"P7","S8","S",0.35712324037585,"ABG_7"
"P7","S8","W",0.36247023117542,"ABG_7"
"P7","S9","E",0.093702183227779,"ABG_7"
"P7","S9","N",0.209507046481941,"ABG_7"
"P7","S9","S",0.0555362291021321,"ABG_7"
"P7","S9","W",0.27481891082125,"ABG_7"
"P8","S1","E",0.266422073693921,"ABG_8"
"P8","S1","N",0.23391187383501,"ABG_8"
"P8","S1","S",0.213212085421618,"ABG_8"
"P8","S1","W",0.477570437239824,"ABG_8"
"P8","S2","E",0.226470345263123,"ABG_8"
"P8","S2","N",0.242177232099464,"ABG_8"
"P8","S2","S",0.406860010437221,"ABG_8"
"P8","S2","W",0.141615340605643,"ABG_8"
"P8","S3","E",0.0739413955961686,"ABG_8"
"P8","S3","N",0.179235925992802,"ABG_8"
"P8","S3","S",0.0972961326255615,"ABG_8"
"P8","S3","W",0.260121712065841,"ABG_8"
"P8","S4","E",0.183258397376084,"ABG_8"
"P8","S4","N",0.413199542598937,"ABG_8"
"P8","S4","S",0.132376384082295,"ABG_8"
"P8","S4","W",0.0994681739917316,"ABG_8"
"P8","S5","E",0.136052552226358,"ABG_8"
"P8","S5","N",0.326965231625323,"ABG_8"
"P8","S5","S",0.114092294350094,"ABG_8"
"P8","S5","W",0.34698351550746,"ABG_8"
"P8","S6","E",0.140900458197829,"ABG_8"
"P8","S6","N",0.227251038550889,"ABG_8"
"P8","S6","S",0.0918760389992237,"ABG_8"
"P8","S6","W",0.17401696102466,"ABG_8"
"P8","S7","E",0.0809808118602613,"ABG_8"
"P8","S7","N",0.0858269717537365,"ABG_8"
"P8","S7","S",0.0597458933825601,"ABG_8"
"P8","S7","W",0.0198039754575811,"ABG_8"
"P8","S8","E",0.0790032383663935,"ABG_8"
"P8","S8","N",0.325315995664796,"ABG_8"
"P8","S8","S",0.104540263369266,"ABG_8"
"P8","S8","W",0.101933479725014,"ABG_8"
"P8","S9","E",0.123081177050237,"ABG_8"
"P8","S9","N",0.266869460991313,"ABG_8"
"P8","S9","S",0.343075758364087,"ABG_8"
"P8","S9","W",0.147918126234245,"ABG_8"
"P9","S1","E",0.247394839617452,"ABG_9"
"P9","S1","N",0.176590123856259,"ABG_9"
"P9","S1","S",0.202756056319883,"ABG_9"
"P9","S1","W",0.240856669329733,"ABG_9"
"P9","S2","E",0.184113528862048,"ABG_9"
"P9","S2","N",0.103588478866662,"ABG_9"
"P9","S2","S",0.179487507223642,"ABG_9"
"P9","S2","W",0.132499561470091,"ABG_9"
"P9","S3","E",0.11555454981262,"ABG_9"
"P9","S3","N",0.0832558296014015,"ABG_9"
"P9","S3","S",0.211185413449034,"ABG_9"
"P9","S3","W",0.103388414395973,"ABG_9"
"P9","S4","E",0.335067975815294,"ABG_9"
"P9","S4","N",0.171989720100383,"ABG_9"
"P9","S4","S",0.5891936484555,"ABG_9"
"P9","S4","W",0.374393898033095,"ABG_9"
"P9","S5","E",0.438899195448865,"ABG_9"
"P9","S5","N",0.186696377407311,"ABG_9"
"P9","S5","S",0.480804028481739,"ABG_9"
"P9","S5","W",0.30754891441575,"ABG_9"
"P9","S6","E",0.390962298885746,"ABG_9"
"P9","S6","N",0.34213289546811,"ABG_9"
"P9","S6","S",0.405649453210562,"ABG_9"
